gene_symbol_a	clone_id_a	gene_symbol_b	clone_id_b	category	aa_seq_pct_identity	PDI_Jaccard_d	PPI_Jaccard_d	activation_abs_fold_change_log2
ZIM2	ZIM2-1	ZNF232	ZNF232-1	non-paralog-control	24.408014571949			
RARA	RARA-1	ZNF232	ZNF232-1	non-paralog-control	6.730769230769232			
FLI1	FLI1-1	ZNF232	ZNF232-1	non-paralog-control	16.129032258064516	1.0		
SOX6	SOX6-3	ZNF232	ZNF232-1	non-paralog-control	7.6			
E4F1	E4F1-1	SMAD9	SMAD9-1	non-paralog-control	11.757990867579908			6.2039234048538745
E4F1	E4F1-1	ZNF559	ZNF559-1	non-paralog-control	14.135021097046414			
E4F1	E4F1-1	ZNF829	ZNF829-1	non-paralog-control	14.814814814814813			
E4F1	E4F1-1	ZNF544	ZNF544-1	non-paralog-control	15.665024630541874			6.940087614163477
ZBTB48	ZBTB48-1	ZNF460	ZNF460-1	non-paralog-control	25.06738544474393			
ZNF614	ZNF614-1	ZNF688	ZNF688-2	non-paralog-control	12.866449511400653			
ZNF596	ZNF596-1	ZSCAN21	ZSCAN21-1	non-paralog-control	28.26086956521739			2.5260518496107967
ZNF669	ZNF669-1	ZNF829	ZNF829-1	non-paralog-control	36.980306345733034			
ZNF169	ZNF169-3	ZNF483	ZNF483-1	non-paralog-control	29.20245398773006			
ZNF124	ZNF124-1	ZNF317	ZNF317-1	non-paralog-control	28.929765886287626			
RXRA	RXRA-1	ZNF559	ZNF559-1	non-paralog-control	8.192457737321195			
THRB	THRB-2	ZNF177	ZNF177-1	non-paralog-control	6.7017082785808135			2.068802369332538
ZNF212	ZNF212-1	ZNF415	ZNF415-2	non-paralog-control	16.301369863013694			1.575505917471089
ARNT2	ARNT2-1	ZNF410	ZNF410-1	non-paralog-control	16.964285714285715			0.8322992830262166
FLI1	FLI1-1	ZNF415	ZNF415-2	non-paralog-control	14.057971014492756	1.0		3.8754540889674263
ZNF415	ZNF415-2	ZNF79	ZNF79-1	non-paralog-control	39.45578231292517			2.0956854713026
ZNF415	ZNF415-2	ZNF778	ZNF778-1	non-paralog-control	30.70967741935484			4.2974660213251
RXRG	RXRG-1	ZNF254	ZNF254-1	non-paralog-control	5.7324840764331215			
ZIM2	ZIM2-1	ZNF747	ZNF747-1	non-paralog-control	15.959252971137524			
EBF2	EBF2-1	ZNF415	ZNF415-2	non-paralog-control	6.1440677966101696			1.1295865796794295
ZBTB18	ZBTB18-1	ZNF138	ZNF138-2	non-paralog-control	13.079470198675494			3.059454234488253
PAX8	PAX8-2	ZNF415	ZNF415-2	non-paralog-control	13.134328358208954			
ZBTB18	ZBTB18-1	ZFP1	ZFP1-2	non-paralog-control	16.666666666666664			2.771203281390098
PAX7	PAX7-2	ZNF320	ZNF320-1	non-paralog-control	7.000000000000001			2.3721842612502453
ZBTB18	ZBTB18-1	ZNF320	ZNF320-1	non-paralog-control	11.848958333333332			3.2209496838807894
OVOL1	OVOL1-1	SOX15	SOX15-1	non-paralog-control	5.6818181818181825	1.0		0.4719666978875624
ZKSCAN3	ZKSCAN3-2	ZNF250	ZNF250-1	non-paralog-control	21.767810026385227			1.2656040152078571
ZIC1	ZIC1-1	ZNF24	ZNF24-1	non-paralog-control	16.847826086956523			
SOX6	SOX6-3	ZNF24	ZNF24-1	non-paralog-control	3.3898305084745757			
TGIF1	TGIF1-3	ZNF24	ZNF24-1	non-paralog-control	13.194444444444445	1.0		3.1893624798425173
ZFY	ZFY-1	ZNF596	ZNF596-1	non-paralog-control	16.26297577854671			8.459700889843349
THRB	THRB-2	ZNF169	ZNF169-3	non-paralog-control	8.353221957040573	1.0		2.1282860015274183
ZNF124	ZNF124-1	ZNF415	ZNF415-2	non-paralog-control	30.319148936170212			0.6750196749539261
RORA	RORA-1	ZNF559	ZNF559-1	non-paralog-control	5.133928571428571			
ZNF596	ZNF596-1	ZNF829	ZNF829-1	non-paralog-control	38.34586466165413			
ESRRA	ESRRA-1	ZNF707	ZNF707-2	non-paralog-control	5.022156573116691	1.0		
ZNF333	ZNF333-1	ZNF483	ZNF483-1	non-paralog-control	28.757396449704146			
ETV7	ETV7-1	ZNF460	ZNF460-1	non-paralog-control	6.594885598923284			
ZNF473	ZNF473-1	ZNF483	ZNF483-1	non-paralog-control	23.890462700661			8.016302300094207
ZNF254	ZNF254-1	ZNF276	ZNF276-1	non-paralog-control	11.58008658008658			
THRA	THRA-2	ZNF483	ZNF483-1	non-paralog-control	3.641732283464567	1.0		3.8796134111772793
ZNF467	ZNF467-1	ZNF483	ZNF483-1	non-paralog-control	22.06572769953052			
ZFP1	ZFP1-2	ZSCAN32	ZSCAN32-1	non-paralog-control	18.14671814671815			1.8932729188338773
ZNF449	ZNF449-1	ZNF718	ZNF718-1	non-paralog-control	23.149606299212603			
ETV6	ETV6-1	ZNF397	ZNF397-2	non-paralog-control	15.430267062314538			
ZNF169	ZNF169-3	ZNF85	ZNF85-2	non-paralog-control	37.48079877112136			
ZNF124	ZNF124-1	ZNF707	ZNF707-2	non-paralog-control	32.57575757575758			
ZNF169	ZNF169-3	ZNF175	ZNF175-1	non-paralog-control	36.82758620689655			0.5471914695084118
ZNF169	ZNF169-3	ZNF688	ZNF688-2	non-paralog-control	16.144200626959247			
PBX1	PBX1-1	ZSCAN26	ZSCAN26-1	non-paralog-control	13.435374149659864			0.5280315274015206
ZNF223	ZNF223-1	ZNF254	ZNF254-1	non-paralog-control	30.91715976331361			
VDR	VDR-2	ZNF223	ZNF223-1	non-paralog-control	3.43980343980344			
ZKSCAN7	ZKSCAN7-1	ZNF449	ZNF449-1	non-paralog-control	27.741935483870968			
ZNF223	ZNF223-1	ZNF692	ZNF692-1	non-paralog-control	14.509246088193455			
ZNF223	ZNF223-1	ZNF302	ZNF302-3	non-paralog-control	31.717171717171716			
ZNF34	ZNF34-4	ZNF596	ZNF596-1	non-paralog-control	37.742504409171076			1.177715271312701
FOXP3	FOXP3-3	ZNF707	ZNF707-2	non-paralog-control	2.8767123287671232			
SALL3	SALL3-1	ZKSCAN7	ZKSCAN7-1	non-paralog-control	13.328822733423545			0.6768703189131962
ZNF467	ZNF467-1	ZSCAN26	ZSCAN26-1	non-paralog-control	20.285714285714285			
VDR	VDR-2	ZNF34	ZNF34-4	non-paralog-control	6.60024906600249	1.0		
ZKSCAN7	ZKSCAN7-1	ZNF778	ZNF778-1	non-paralog-control	27.27272727272727			1.4369451131823563
ZNF398	ZNF398-1	ZNF460	ZNF460-1	non-paralog-control	22.833562585969734			
ZNF467	ZNF467-1	ZNF696	ZNF696-1	non-paralog-control	25.607779578606163			
ZNF26	ZNF26-1	ZNF34	ZNF34-4	non-paralog-control	40.0709219858156			2.16494426680028
ZKSCAN7	ZKSCAN7-1	ZNF410	ZNF410-1	non-paralog-control	17.331670822942645			3.864556890234245
ETV4	ETV4-1	ZNF398	ZNF398-1	non-paralog-control	9.90990990990991			
ZNF101	ZNF101-1	ZNF669	ZNF669-1	non-paralog-control	45.25386313465784			
POU2F1	POU2F1-2	ZNF26	ZNF26-1	non-paralog-control	0.392156862745098			4.611500400097653
ZNF320	ZNF320-1	ZSCAN25	ZSCAN25-1	non-paralog-control	19.11764705882353			2.3618409201923787
TBX5	TBX5-1	ZNF320	ZNF320-1	non-paralog-control	11.157024793388429	1.0		4.206868215131569
NR3C1	NR3C1-1	ZNF320	ZNF320-1	non-paralog-control	3.051438535309503			
ZNF250	ZNF250-1	ZSCAN21	ZSCAN21-1	non-paralog-control	27.699530516431928			1.104828307664249
ZIM2	ZIM2-1	ZNF397	ZNF397-2	non-paralog-control	22.67716535433071			
ZNF320	ZNF320-1	ZSCAN9	ZSCAN9-1	non-paralog-control	22.64808362369338			0.9270430103071544
ZNF320	ZNF320-1	ZNF778	ZNF778-1	non-paralog-control	32.765399737876805			3.904723118456857
FOXJ2	FOXJ2-1	ZNF138	ZNF138-2	non-paralog-control	7.072135785007073			7.456617826539228
ZNF143	ZNF143-1	ZNF320	ZNF320-1	non-paralog-control	21.714285714285715	1.0		7.826776139547079
NFIX	NFIX-1	ZFP1	ZFP1-2	non-paralog-control	6.906077348066299	1.0		1.9321202695845796
ZFP1	ZFP1-2	ZNF34	ZNF34-4	non-paralog-control	36.41304347826087			
ZFP1	ZFP1-2	ZSCAN21	ZSCAN21-1	non-paralog-control	31.42292490118577			2.028594705974387
ZFP1	ZFP1-2	ZNF691	ZNF691-1	non-paralog-control	31.17505995203837			2.3847812308235827
ZFP1	ZFP1-2	ZNF778	ZNF778-1	non-paralog-control	26.420079260237785			3.4549767159661653
ZFP1	ZFP1-2	ZNF669	ZNF669-1	non-paralog-control	38.799076212471135			
ZFP1	ZFP1-2	ZNF148	ZNF148-1	non-paralog-control	12.689173457508733			3.368018416828498
NR2F2	NR2F2-1	ZNF320	ZNF320-1	non-paralog-control	6.587615283267457			1.6927763175239177
NR2F2	NR2F2-1	ZNF778	ZNF778-1	non-paralog-control	9.195402298850574			2.2119468009329393
ZNF26	ZNF26-1	ZNF79	ZNF79-1	non-paralog-control	38.312829525483295			2.737882305067654
VDR	VDR-2	ZNF655	ZNF655-2	non-paralog-control	5.045278137128072	1.0		
ZNF460	ZNF460-1	ZSCAN21	ZSCAN21-1	non-paralog-control	25.038167938931302			
PATZ1	PATZ1-1	ZNF607	ZNF607-1	non-paralog-control	18.079096045197737			5.171114966668588
KLF7	KLF7-1	ZNF544	ZNF544-1	non-paralog-control	12.080536912751679			3.7037889826795354
SPDEF	SPDEF-2	ZNF254	ZNF254-1	non-paralog-control	4.235294117647058			
ERF	ERF-1	ZNF250	ZNF250-1	non-paralog-control	3.8690476190476186			
PAX8	PAX8-2	ZNF696	ZNF696-1	non-paralog-control	9.256198347107436			
VDR	VDR-2	ZNF138	ZNF138-2	non-paralog-control	7.719298245614035	1.0		
RARG	RARG-1	ZNF26	ZNF26-1	non-paralog-control	4.651162790697675			4.512554667063929
ZNF180	ZNF180-2	ZNF655	ZNF655-2	non-paralog-control	28.69692532942899			
EBF3	EBF3-2	ZNF460	ZNF460-1	non-paralog-control	5.621621621621622			
ZNF451	ZNF451-2	ZNF607	ZNF607-1	non-paralog-control	13.804713804713804			3.3223942183850914
THRA	THRA-2	ZNF544	ZNF544-1	non-paralog-control	2.4084778420038537			4.588347536173775
POU5F1	POU5F1-1	ZNF254	ZNF254-1	non-paralog-control	6.4638783269961975			
ETV6	ETV6-1	ZNF250	ZNF250-1	non-paralog-control	11.60458452722063			
ZIM2	ZIM2-1	ZNF75A	ZNF75A-1	non-paralog-control	18.72791519434629			
PAX4	PAX4-2	ZNF138	ZNF138-2	non-paralog-control	7.8125			
RARB	RARB-1	ZNF718	ZNF718-1	non-paralog-control	16.390728476821188			
FOXP3	FOXP3-3	RXRA	RXRA-1	non-paralog-control	15.859766277128546			
RORA	RORA-1	ZKSCAN3	ZKSCAN3-2	non-paralog-control	8.393285371702639			0.1076592309927724
ZNF397	ZNF397-2	ZNF696	ZNF696-1	non-paralog-control	29.945553539019965			
TEAD1	TEAD1-5	THRB	THRB-2	non-paralog-control	1.9277108433734944	1.0		0.7732692986181414
ZNF124	ZNF124-1	ZNF451	ZNF451-2	non-paralog-control	8.363970588235292			1.8575732151143876
RARB	RARB-1	ZNF669	ZNF669-1	non-paralog-control	8.071748878923767			
ZNF138	ZNF138-2	ZNF177	ZNF177-1	non-paralog-control	27.95031055900621			
ZBTB32	ZBTB32-1	ZNF124	ZNF124-1	non-paralog-control	11.84			
ZBTB48	ZBTB48-1	ZNF559	ZNF559-1	non-paralog-control	18.05728518057285			
ELK4	ELK4-1	ZNF124	ZNF124-1	non-paralog-control	5.359877488514548			1.1384404013604514
ZNF177	ZNF177-1	ZSCAN21	ZSCAN21-1	non-paralog-control	29.131175468483814			2.119128300664976
SOX30	SOX30-1	ZNF418	ZNF418-1	non-paralog-control	3.827751196172249			3.5860560328758977
ZNF548	ZNF548-1	ZNF829	ZNF829-1	non-paralog-control	33.3907056798623			
ZNF548	ZNF548-1	ZNF599	ZNF599-1	non-paralog-control	38.23529411764706			1.6873005725358907
ZKSCAN3	ZKSCAN3-2	ZNF23	ZNF23-2	non-paralog-control	23.876765083440308			1.9826082021110836
SPDEF	SPDEF-2	ZKSCAN3	ZKSCAN3-2	non-paralog-control	11.180124223602483			1.003283265560858
ZBTB32	ZBTB32-1	ZNF250	ZNF250-1	non-paralog-control	10.869565217391305			
ZNF250	ZNF250-1	ZNF394	ZNF394-1	non-paralog-control	23.281907433380084			
ZNF250	ZNF250-1	ZNF548	ZNF548-1	non-paralog-control	37.54045307443366			2.2762100027431744
ZNF250	ZNF250-1	ZSCAN18	ZSCAN18-2	non-paralog-control	9.575757575757576			3.4671001896371667
RORC	RORC-3	ZIM2	ZIM2-1	non-paralog-control	7.168894289185905	1.0		
ZKSCAN3	ZKSCAN3-2	ZNF138	ZNF138-2	non-paralog-control	20.52173913043478			2.47762136661615
ZNF19	ZNF19-1	ZNF418	ZNF418-1	non-paralog-control	28.776978417266182			1.2369524552141955
THRB	THRB-2	ZNF772	ZNF772-4	non-paralog-control	12.332838038632989	1.0		
ZKSCAN7	ZKSCAN7-1	ZNF317	ZNF317-1	non-paralog-control	30.665024630541872			
ZKSCAN7	ZKSCAN7-1	ZNF718	ZNF718-1	non-paralog-control	27.367055771725035			
ZNF34	ZNF34-4	ZNF747	ZNF747-1	non-paralog-control	21.922428330522767			
ZNF124	ZNF124-1	ZNF148	ZNF148-1	non-paralog-control	9.491525423728813			3.5354880472335064
ZNF415	ZNF415-2	ZNF418	ZNF418-1	non-paralog-control	36.337209302325576			0.7380357123288397
ZNF138	ZNF138-2	ZNF394	ZNF394-1	non-paralog-control	22.847100175746927			
ZNF138	ZNF138-2	ZNF397	ZNF397-2	non-paralog-control	21.201413427561842			
ZNF138	ZNF138-2	ZSCAN25	ZSCAN25-1	non-paralog-control	18.890814558058924			2.2003454707998427
ZNF473	ZNF473-1	ZSCAN25	ZSCAN25-1	non-paralog-control	16.469428007889547			5.929213454908005
ZNF24	ZNF24-1	ZNF26	ZNF26-1	non-paralog-control	15.207373271889402			2.744279375644442
ZNF460	ZNF460-1	ZNF784	ZNF784-1	non-paralog-control	15.447154471544714			
ZNF397	ZNF397-2	ZNF607	ZNF607-1	non-paralog-control	29.18994413407821			1.7856022567456724
ZNF18	ZNF18-2	ZNF544	ZNF544-1	non-paralog-control	16.48936170212766			4.484297610025385
PRRX1	PRRX1-2	ZNF254	ZNF254-1	non-paralog-control	6.638418079096046			
GLIS2	GLIS2-1	ZIM2	ZIM2-1	non-paralog-control	10.71895424836601			
ZNF232	ZNF232-1	ZNF26	ZNF26-1	non-paralog-control	21.300813008130078			
ZNF460	ZNF460-1	ZNF691	ZNF691-1	non-paralog-control	22.807017543859647			
RXRG	RXRG-1	ZNF460	ZNF460-1	non-paralog-control	10.498687664041997			
ZNF254	ZNF254-1	ZSCAN25	ZSCAN25-1	non-paralog-control	15.41095890410959			
THRA	THRA-2	ZNF460	ZNF460-1	non-paralog-control	7.942708333333332			
FOXO3	FOXO3-2	ZNF544	ZNF544-1	non-paralog-control	7.8619367209971225			11.53425023126007
ZNF544	ZNF544-1	ZNF69	ZNF69-2	non-paralog-control	35.30201342281879			2.9178405339176736
ZNF254	ZNF254-1	ZNF549	ZNF549-1	non-paralog-control	36.46723646723647			
RXRG	RXRG-1	ZNF607	ZNF607-1	non-paralog-control	5.460060667340748	1.0		3.1352150520229154
ZIM2	ZIM2-1	ZNF143	ZNF143-1	non-paralog-control	14.522292993630574	1.0		
ZNF26	ZNF26-1	ZNF276	ZNF276-1	non-paralog-control	12.05412054120541			3.199841358029415
ZBTB48	ZBTB48-1	ZNF483	ZNF483-1	non-paralog-control	19.655172413793107			2.0771686820531747
ZIM2	ZIM2-1	ZNF688	ZNF688-2	non-paralog-control	14.855072463768115			
THRB	THRB-2	ZNF254	ZNF254-1	non-paralog-control	9.069767441860462			
DLX6	DLX6-2	ZIM2	ZIM2-1	non-paralog-control	9.193548387096774	1.0		
ZBTB24	ZBTB24-1	ZNF263	ZNF263-1	non-paralog-control	19.555555555555557			1.9197684941188091
ZFY	ZFY-1	ZNF85	ZNF85-2	non-paralog-control	17.724288840262577			7.4477187602154205
RARA	RARA-1	ZNF343	ZNF343-4	non-paralog-control	12.837837837837837			5.052723974676021
CTCF	CTCF-1	ETV4	ETV4-1	non-paralog-control	10.538373424971363			0.4144304991168313
ETV2	ETV2-2	ZNF460	ZNF460-1	non-paralog-control	9.985096870342772			
ERF	ERF-1	ZNF829	ZNF829-1	non-paralog-control	0.7337526205450734			
ZKSCAN1	ZKSCAN1-1	ZNF85	ZNF85-2	non-paralog-control	18.705035971223023			
ELF2	ELF2-2	ZNF460	ZNF460-1	non-paralog-control	6.15866388308977			
PPARD	PPARD-1	ZNF718	ZNF718-1	non-paralog-control	10.344827586206897			
PAX8	PAX8-2	THRA	THRA-2	non-paralog-control	9.722222222222225	1.0		
ZNF614	ZNF614-1	ZNF718	ZNF718-1	non-paralog-control	37.43676222596965			
MEIS1	MEIS1-1	ZNF263	ZNF263-1	non-paralog-control	9.60591133004926		0.0	5.361751712249216
ZNF415	ZNF415-2	ZNF599	ZNF599-1	non-paralog-control	36.75078864353311			1.1773462734617888
TGIF1	TGIF1-3	ZNF276	ZNF276-1	non-paralog-control	10.323574730354393	1.0		2.733800497457544
ZNF394	ZNF394-1	ZNF69	ZNF69-2	non-paralog-control	22.777777777777782			
ZNF12	ZNF12-1	ZNF397	ZNF397-2	non-paralog-control	29.9039780521262			
OTX2	OTX2-2	ZNF596	ZNF596-1	non-paralog-control	1.6194331983805668			5.242221512705144
ZNF180	ZNF180-2	ZNF317	ZNF317-1	non-paralog-control	36.206896551724135			
ZNF232	ZNF232-1	ZNF707	ZNF707-2	non-paralog-control	23.408624229979463			
ZNF232	ZNF232-1	ZNF607	ZNF607-1	non-paralog-control	19.20103092783505			
ZNF69	ZNF69-2	ZNF772	ZNF772-4	non-paralog-control	32.534246575342465			
SPDEF	SPDEF-2	ZNF415	ZNF415-2	non-paralog-control	4.342105263157896			4.035142984437788
ZNF24	ZNF24-1	ZNF415	ZNF415-2	non-paralog-control	19.24342105263158			2.1020825418793883
ZNF24	ZNF24-1	ZNF718	ZNF718-1	non-paralog-control	16.779661016949152			
ZNF169	ZNF169-3	ZNF254	ZNF254-1	non-paralog-control	35.380116959064324			
ETV4	ETV4-1	ZNF596	ZNF596-1	non-paralog-control	2.5959367945823932			3.7417448666357784
ZNF398	ZNF398-1	ZNF718	ZNF718-1	non-paralog-control	21.294964028776977			
ZFP1	ZFP1-2	ZSCAN25	ZSCAN25-1	non-paralog-control	21.71875			1.9120945177016881
ETV7	ETV7-1	ZNF696	ZNF696-1	non-paralog-control	5.9967585089141			
ZNF397	ZNF397-2	ZNF85	ZNF85-2	non-paralog-control	28.95522388059701			
ZNF177	ZNF177-1	ZSCAN26	ZSCAN26-1	non-paralog-control	26.889279437609844			2.1766801682001766
ZNF138	ZNF138-2	ZNF669	ZNF669-1	non-paralog-control	29.314420803782507			
ZNF26	ZNF26-1	ZNF614	ZNF614-1	non-paralog-control	42.857142857142854			
RARG	RARG-1	ZIM2	ZIM2-1	non-paralog-control	4.394299287410926			
ETV7	ETV7-1	ZNF655	ZNF655-2	non-paralog-control	6.137724550898203			
FLI1	FLI1-1	ZNF254	ZNF254-1	non-paralog-control	3.8014783526927136			
ZNF26	ZNF26-1	ZSCAN26	ZSCAN26-1	non-paralog-control	28.622540250447226			3.5708327126335764
ZNF143	ZNF143-1	ZNF254	ZNF254-1	non-paralog-control	16.013071895424837			
ZIM2	ZIM2-1	ZNF394	ZNF394-1	non-paralog-control	21.87028657616893			
ZNF254	ZNF254-1	ZNF596	ZNF596-1	non-paralog-control	35.93984962406015			
AEBP2	AEBP2-2	ZNF829	ZNF829-1	non-paralog-control	15.245901639344261			
ZIC3	ZIC3-2	ZNF254	ZNF254-1	non-paralog-control	15.957446808510639			
NFIX	NFIX-1	TCF4	TCF4-1	non-paralog-control	10.609480812641085	1.0	0.9933333333333333	2.3911215151212653
FOSB	FOSB-1	PATZ1	PATZ1-1	non-paralog-control	1.6580310880829014		0.9	4.103357543265498
ELF2	ELF2-2	NFYA	NFYA-1	non-paralog-control	10.0		0.9375	1.5794164239417119
HMBOX1	HMBOX1-2	TFCP2	TFCP2-1	non-paralog-control	7.965860597439544		0.625	2.773163034616362
HOXA1	HOXA1-1	ZNF131	ZNF131-2	non-paralog-control	3.800475059382423			4.992590250964307
NFIX	NFIX-1	NR2F2	NR2F2-1	non-paralog-control	3.2028469750889683		1.0	0.6890903545513533
GRHL3	GRHL3-3	SPIB	SPIB-2	non-paralog-control	9.370424597364568			2.078088897549242
REL	REL-1	RFX4	RFX4-1	non-paralog-control	12.641083521444695	1.0		7.451630822445414
LHX9	LHX9-1	PATZ1	PATZ1-1	non-paralog-control	10.310559006211179		0.8461538461538461	0.2523720436351167
DDIT3	DDIT3-2	RELA	RELA-1	non-paralog-control	5.912162162162162		1.0	
GATA1	GATA1-1	NR2F2	NR2F2-1	non-paralog-control	9.744408945686901			6.012401164041584
HNF4A	HNF4A-1	ZBTB16	ZBTB16-1	non-paralog-control	7.834101382488479		1.0	
FOS	FOS-1	ZBTB25	ZBTB25-1	non-paralog-control	8.617886178861788		1.0	7.262912065439126
HMG20A	HMG20A-1	HNF4A	HNF4A-1	non-paralog-control	4.3235704323570445		1.0	
ZBTB18	ZBTB18-1	ZBTB18	ZBTB18-2	isoforms	98.11676082862525	1.0	0.4	0.503413929598147
PRRX1	PRRX1-2	PRRX1	PRRX1-1	isoforms	82.04081632653059			0.8722706254444258
PRRX1	PRRX1-2	PRRX1	PRRX1-3	isoforms	81.22448979591836	0.0		0.7789576309722754
POU2F1	POU2F1-2	POU2F1	POU2F1-1	isoforms	98.41059602649008			
ATF3	ATF3-1	ATF3	ATF3-2	isoforms	65.59139784946237			
GRHL3	GRHL3-3	GRHL3	GRHL3-1	isoforms	90.92356687898086			
GRHL3	GRHL3-3	GRHL3	GRHL3-2	isoforms	98.35255354200987			
GRHL3	GRHL3-3	GRHL3	GRHL3-4	isoforms	92.02657807308971		0.5	
GRHL3	GRHL3-3	GRHL3	GRHL3-6	isoforms	84.51400329489292			
GRHL3	GRHL3-3	GRHL3	GRHL3-7	isoforms	78.23920265780731		0.0	
ZNF691	ZNF691-1	ZNF691	ZNF691-2	isoforms	92.69841269841271			0.21333322324360826
NFIA	NFIA-2	NFIA	NFIA-3	isoforms	98.23182711198427			1.8455862448212972
NFIA	NFIA-2	NFIA	NFIA-4	isoforms	93.3852140077821			0.3318353632387474
ZBTB7B	ZBTB7B-2	ZBTB7B	ZBTB7B-1	isoforms	94.06631762652704			
LHX8	LHX8-2	LHX8	LHX8-1	isoforms	96.91011235955057			
PAX7	PAX7-2	PAX7	PAX7-1	isoforms	88.32391713747644			0.7179081681648142
PAX7	PAX7-2	PAX7	PAX7-3	isoforms	99.80198019801979			0.3545780158232097
PAX7	PAX7-2	PAX7	PAX7-4	isoforms	99.40594059405942			0.9438608853315816
LHX9	LHX9-1	LHX9	LHX9-3	isoforms	95.96977329974811	1.0	0.25	0.10235537775103998
LHX9	LHX9-1	LHX9	LHX9-2	isoforms	99.74811083123427	1.0	0.0	0.7911806274468982
PBX1	PBX1-1	PBX1	PBX1-2	isoforms	77.31481481481481		0.30000000000000004	1.0995217184549229
NR5A2	NR5A2-2	NR5A2	NR5A2-3	isoforms	94.74747474747473			0.2010540618405916
NR5A2	NR5A2-2	NR5A2	NR5A2-1	isoforms	87.61061946902655			1.872372567439707
NR5A2	NR5A2-2	NR5A2	NR5A2-4	isoforms	73.93939393939394			1.9685763141534824
NR5A2	NR5A2-2	NR5A2	NR5A2-5	isoforms	65.25252525252526			0.17898660435603908
GMEB1	GMEB1-1	GMEB1	GMEB1-2	isoforms	19.860627177700348	1.0		0.49459477877699604
PRDM16	PRDM16-1	PRDM16	PRDM16-2	isoforms	91.69278996865204			
RORC	RORC-3	RORC	RORC-4	isoforms	95.36679536679537	0.75		0.5098744821438463
RORC	RORC-3	RORC	RORC-2	isoforms	82.08409506398537			
ZNF124	ZNF124-1	ZNF124	ZNF124-2	isoforms	82.33618233618233			
ZNF124	ZNF124-1	ZNF124	ZNF124-4	isoforms	20.797720797720803			
ZNF124	ZNF124-1	ZNF124	ZNF124-3	isoforms	72.93447293447294			
ELK4	ELK4-1	ELK4	ELK4-2	isoforms	84.93150684931506			0.776885441507499
TBX15	TBX15-1	TBX15	TBX15-2	isoforms	82.39202657807309			
RXRG	RXRG-1	RXRG	RXRG-2	isoforms	73.43412526997841	0.09090909090909083		
ESRRG	ESRRG-1	ESRRG	ESRRG-2	isoforms	92.34042553191489		0.15384615384615385	1.955542422132165
ZNF692	ZNF692-1	ZNF692	ZNF692-2	isoforms	93.44894026974951			0.9612209644633092
ZNF692	ZNF692-1	ZNF692	ZNF692-3	isoforms	69.55684007707129			
MEIS1	MEIS1-1	MEIS1	MEIS1-2	isoforms	78.25159914712151			0.2898457704583968
CREB1	CREB1-2	CREB1	CREB1-1	isoforms	95.8944281524927	1.0		0.290572366028087
DLX1	DLX1-1	DLX1	DLX1-2	isoforms	43.0232558139535	1.0		3.1221240201041938
NPAS2	NPAS2-1	NPAS2	NPAS2-2	isoforms	81.91747572815535			
PAX8	PAX8-2	PAX8	PAX8-1	isoforms	99.77827050997783			
PAX8	PAX8-2	PAX8	PAX8-3	isoforms	85.80931263858092			
PAX8	PAX8-2	PAX8	PAX8-4	isoforms	86.0	1.0		
PAX8	PAX8-2	PAX8	PAX8-5	isoforms	85.33333333333334			
E2F6	E2F6-1	E2F6	E2F6-2	isoforms	73.30960854092527			3.075493469480453
ATF2	ATF2-1	ATF2	ATF2-2	isoforms	96.43564356435644		0.0	1.8088370768407465
ATF2	ATF2-1	ATF2	ATF2-3	isoforms	86.44400785854619		0.33333333333333337	
ATF2	ATF2-1	ATF2	ATF2-5	isoforms	41.38613861386138		0.6666666666666667	3.3069120817359576
ATF2	ATF2-1	ATF2	ATF2-4	isoforms	45.66929133858268		0.6666666666666667	
ATF2	ATF2-1	ATF2	ATF2-6	isoforms	22.440944881889767		0.6666666666666667	
STAT1	STAT1-1	STAT1	STAT1-2	isoforms	94.8			
STAT1	STAT1-1	STAT1	STAT1-5	isoforms	24.33510638297873			
NFE2L2	NFE2L2-1	NFE2L2	NFE2L2-2	isoforms	97.35537190082646		0.0	0.5415616617787187
NFE2L2	NFE2L2-1	NFE2L2	NFE2L2-3	isoforms	19.54765751211632			
IKZF2	IKZF2-2	IKZF2	IKZF2-4	isoforms	9.398496240601505			
IKZF2	IKZF2-2	IKZF2	IKZF2-1	isoforms	93.62101313320824		0.9019607843137255	
IKZF2	IKZF2-2	IKZF2	IKZF2-3	isoforms	90.4		0.6923076923076923	
ZNF513	ZNF513-1	ZNF513	ZNF513-2	isoforms	88.53974121996303			0.8429480182775297
THAP4	THAP4-1	THAP4	THAP4-4	isoforms	28.59618717504333			1.6251016701222445
KLF7	KLF7-1	KLF7	KLF7-3	isoforms	88.74172185430461	0.0		1.0874225477360062
KLF7	KLF7-1	KLF7	KLF7-5	isoforms	57.86163522012578	1.0		0.007974917482243882
KLF7	KLF7-1	KLF7	KLF7-6	isoforms	37.08609271523178			1.0555309036064162
KLF7	KLF7-1	KLF7	KLF7-4	isoforms	88.11881188118812	1.0		1.5798738659303242
KLF7	KLF7-1	KLF7	KLF7-7	isoforms	13.60759493670886	1.0		1.2805552680094836
KLF7	KLF7-1	KLF7	KLF7-8	isoforms	25.827814569536425	1.0		
NR4A2	NR4A2-1	NR4A2	NR4A2-2	isoforms	75.91973244147158		0.75	0.6751373215817389
